country,year,nitrous_oxide,agricultural_land,greenhouse_gas_emissions,population_growth,GDP,renewable_electricity,total_population,forest_area,alternative_energy,expenses
French Polynesia,1999,,,,,,,,40.4748633879781,,
French Polynesia,1998,,,,,,,,40.3622950819672,,
French Polynesia,1997,,,,,,,,40.2497267759563,,
French Polynesia,1996,,,,,,,,40.1371584699454,,
French Polynesia,1995,,,,,,,,40.0245901639344,,
French Polynesia,1994,,,,,,,,39.9120218579235,,
French Polynesia,1993,,,,,,,,39.7994535519126,,
French Polynesia,1992,,,,,,,,39.6868852459016,,
French Polynesia,1991,,,,,,,,39.5743169398907,,
French Polynesia,1990,,,,,,,,39.4617486338798,,
Singapore,2020,,,,,,,,21.6852367688022,,
Singapore,2019,,,,,,,,21.9972067039106,,
Singapore,2018,,,,,,,,22.3109243697479,,
Singapore,2017,,,,,,,,22.626404494382,,
Singapore,2016,,,,,,,,22.9696755994358,,
Singapore,2015,,,,,,,,23.2318758815233,,
Singapore,2014,,,,,,,,23.5898448519041,,
Singapore,2013,,,,,,,,24.015558698727,,
Singapore,2012,,,,,,,,24.4090651558074,,
Singapore,2011,,,,,,,,24.8389204545455,,
Singapore,2010,,,,,,,,25.2712250712251,,
Singapore,2009,,,,,,,,25.2395714285714,,
Singapore,2008,,,,,,,,25.1357142857143,,
Singapore,2007,,,,,,,,25.2119424460432,,
Singapore,2006,,,,,,,,25.1435158501441,,
Singapore,2005,,,,,,,,25.2204644412192,,
Singapore,2004,,,,,,,,25.1149492017417,,
Singapore,2003,,,,,,,,25.0822416302766,,
Singapore,2002,,,,,,,,25.4204444444444,,
Singapore,2001,,,,,,,,25.5016417910448,,
Singapore,2000,,,,,,,,25.3932835820895,,
Singapore,1999,,,,,,,,25.0668656716418,,
Singapore,1998,,,,,,,,24.7405970149254,,
Singapore,1997,,,,,,,,24.4141791044776,,
Singapore,1996,,,,,,,,24.0879104477612,,
Singapore,1995,,,,,,,,23.7614925373134,,
Singapore,1994,,,,,,,,23.4350746268657,,
Singapore,1993,,,,,,,,23.1088059701493,,
Singapore,1992,,,,,,,,22.7823880597015,,
Singapore,1991,,,,,,,,22.4561194029851,,
Singapore,1990,,,,,,,,22.1297014925373,,
El Salvador,2020,,,,,,,,28.1795366795367,,
El Salvador,2019,,,,,,,,28.3967181467181,,
El Salvador,2018,,,,,,,,28.6138996138996,,
El Salvador,2017,,,,,,,,28.8310810810811,,
El Salvador,2016,,,,,,,,29.0482625482625,,
El Salvador,2015,,,,,,,,29.265444015444,,
El Salvador,2014,,,,,,,,29.4826254826255,,
El Salvador,2013,,,,,,,,29.699806949807,,
El Salvador,2012,,,,,,,,29.9169884169884,,
El Salvador,2011,,,,,,,,30.1341698841699,,
El Salvador,2010,,,,,,,,30.3513513513514,,
El Salvador,2009,,,,,,,,30.5685328185328,,
El Salvador,2008,,,,,,,,30.7857142857143,,
El Salvador,2007,,,,,,,,31.0028957528958,,
El Salvador,2006,,,,,,,,31.2200772200772,,
El Salvador,2005,,,,,,,,31.4372586872587,,
El Salvador,2004,,,,,,,,31.6544401544402,,
El Salvador,2003,,,,,,,,31.8716216216216,,
El Salvador,2002,,,,,,,,32.0888030888031,,
El Salvador,2001,,,,,,,,32.3059845559846,,
El Salvador,2000,,,,,,,,32.523166023166,,
El Salvador,1999,,,,,,,,32.7403474903475,,
El Salvador,1998,,,,,,,,32.957528957529,,
El Salvador,1997,,,,,,,,33.1747104247104,,
El Salvador,1996,,,,,,,,33.3918918918919,,
El Salvador,1995,,,,,,,,33.6090733590734,,
El Salvador,1994,,,,,,,,33.8262548262548,,
El Salvador,1993,,,,,,,,34.0434362934363,,
El Salvador,1992,,,,,,,,34.2606177606178,,
El Salvador,1991,,,,,,,,34.4777992277992,,
El Salvador,1990,,,,,,,,34.6949806949807,,
Suriname,2020,,,,,,,,97.4121153846154,,
Suriname,2019,,,,,,,,97.4905769230769,,
Suriname,2018,,,,,,,,97.5691025641026,,
Suriname,2017,,,,,,,,97.6475641025641,,
Suriname,2016,,,,,,,,97.694358974359,,
Suriname,2015,,,,,,,,97.7671153846154,,
Suriname,2014,,,,,,,,97.8288974358974,,
Suriname,2013,,,,,,,,97.8906794871795,,
Suriname,2012,,,,,,,,97.9524615384615,,
Suriname,2011,,,,,,,,98.0142435897436,,
Suriname,2010,,,,,,,,98.0760256410256,,
Suriname,2009,,,,,,,,98.1023141025641,,
Suriname,2008,,,,,,,,98.1286025641026,,
Suriname,2007,,,,,,,,98.154891025641,,
Suriname,2006,,,,,,,,98.1811794871795,,
Suriname,2005,,,,,,,,98.2074679487179,,
Suriname,2004,,,,,,,,98.2337564102564,,
Suriname,2003,,,,,,,,98.2600448717949,,
Suriname,2002,,,,,,,,98.2863333333333,,
Suriname,2001,,,,,,,,98.3126217948718,,
Suriname,2000,,,,,,,,98.3389102564103,,
Suriname,1999,,,,,,,,98.3624743589744,,
Suriname,1998,,,,,,,,98.3860384615385,,
Suriname,1997,,,,,,,,98.4096025641026,,
Suriname,1996,,,,,,,,98.4331666666667,,
Suriname,1995,,,,,,,,98.4567307692308,,
Suriname,1994,,,,,,,,98.4802948717949,,
Suriname,1993,,,,,,,,98.503858974359,,
Suriname,1992,,,,,,,,98.5274230769231,,
Suriname,1991,,,,,,,,98.5509871794872,,
Suriname,1990,,,,,,,,98.5745512820513,,
Uruguay,2020,,,,,,,,11.6043880699349,,
Uruguay,2019,,,,,,,,11.4844017826534,,
Uruguay,2018,,,,,,,,11.364415495372,,
Uruguay,2017,,,,,,,,11.2444292080905,,
Uruguay,2016,,,,,,,,11.1244429208091,,
Uruguay,2015,,,,,,,,10.9701748371615,,
Uruguay,2014,,,,,,,,10.7545423380185,,
Uruguay,2013,,,,,,,,10.5389098388756,,
Uruguay,2012,,,,,,,,10.3232773397326,,
Uruguay,2011,,,,,,,,10.1076448405896,,
Uruguay,2010,,,,,,,,9.89201234144669,,
Uruguay,2009,,,,,,,,9.68500742772255,,
Uruguay,2008,,,,,,,,9.4780025139984,,
Uruguay,2007,,,,,,,,9.27099760027425,,
Uruguay,2006,,,,,,,,9.06399268655011,,
Uruguay,2005,,,,,,,,8.85698777282596,,
Uruguay,2004,,,,,,,,8.64998285910182,,
Uruguay,2003,,,,,,,,8.44297794537767,,
Uruguay,2002,,,,,,,,8.23597303165353,,
Uruguay,2001,,,,,,,,8.02896811792938,,
Uruguay,2000,,,,,,,,7.82196320420523,,
Uruguay,1999,,,,,,,,7.49571477545423,,
Uruguay,1998,,,,,,,,7.16946634670323,,
Uruguay,1997,,,,,,,,6.84321791795223,,
Uruguay,1996,,,,,,,,6.51696948920123,,
Uruguay,1995,,,,,,,,6.19072106045023,,
Uruguay,1994,,,,,,,,5.86447263169923,,
Uruguay,1993,,,,,,,,5.53822420294823,,
Uruguay,1992,,,,,,,,5.21197577419724,,
Uruguay,1991,,,,,,,,4.88572734544624,,
Uruguay,1990,,,,,,,,4.55947891669523,,
Aruba,2020,,,,,,,,,,
Aruba,2019,,,,,,,,,,
Aruba,2018,,,,,,,,,,
Aruba,2017,,,,,,,,,,
Aruba,2016,,,,,,,,,,
Aruba,2015,,,,,,,,,,
Aruba,2014,,,,,,,,,,
Aruba,2013,,,,,,,,,,
Aruba,2012,,,,,,,,,,
Aruba,2011,,,,,,,,,,
Aruba,2010,,,,,,,,,,
Aruba,2009,,,,,,,,,,
Aruba,2008,,,,,,,,,,
Aruba,2007,,,,,,,,,,
Aruba,2006,,,,,,,,,,
Aruba,2005,,,,,,,,,,
Aruba,2004,,,,,,,,,,
Aruba,2003,,,,,,,,,,
Aruba,2002,,,,,,,,,,
Aruba,2001,,,,,,,,,,
Aruba,2000,,,,,,,,,,
Aruba,1999,,,,,,,,,,
Aruba,1998,,,,,,,,,,
Aruba,1997,,,,,,,,,,
Aruba,1996,,,,,,,,,,
Aruba,1995,,,,,,,,,,
Aruba,1994,,,,,,,,,,
Aruba,1993,,,,,,,,,,
Aruba,1992,,,,,,,,,,
Aruba,1991,,,,,,,,,,
Aruba,1990,,,,,,,,,,
Bahrain,2020,,,,,,,,,,
Bahrain,2019,,,,,,,,,,
Bahrain,2018,,,,,,,,,,
Bahrain,2017,,,,,,,,,,
Bahrain,2016,,,,,,,,,,
Bahrain,2015,,,,,,,,,,
Bahrain,2014,,,,,,,,,0.0,
Bahrain,2013,,,,,,,,,0.0,
Bahrain,2012,,,,,,,,,0.0,
Bahrain,2011,,,,,,,,,0.0,
Bahrain,2010,,,,,,,,,0.0,
Bahrain,2009,,,,,,,,,0.0,
Bahrain,2008,,,,,,,,,0.0,
Bahrain,2007,,,,,,,,,0.0,
Bahrain,2006,,,,,,,,,0.0,
Bahrain,2005,,,,,,,,,0.0,
Bahrain,2004,,,,,,,,,0.0,
Bahrain,2003,,,,,,,,,0.0,
Bahrain,2002,,,,,,,,,0.0,
Bahrain,2001,,,,,,,,,0.0,
Bahrain,2000,,,,,,,,,0.0,
Bahrain,1999,,,,,,,,,0.0,
Bahrain,1998,,,,,,,,,0.0,
Bahrain,1997,,,,,,,,,0.0,
Bahrain,1996,,,,,,,,,0.0,
Bahrain,1995,,,,,,,,,0.0,
Bahrain,1994,,,,,,,,,0.0,
Bahrain,1993,,,,,,,,,0.0,
Bahrain,1992,,,,,,,,,0.0,
Bahrain,1991,,,,,,,,,0.0,
Bahrain,1990,,,,,,,,,0.0,
Costa Rica,2020,,,,,,,,,,
Costa Rica,2019,,,,,,,,,,
Costa Rica,2018,,,,,,,,,,
Costa Rica,2017,,,,,,,,,,
Costa Rica,2016,,,,,,,,,,
Costa Rica,2015,,,,,,,,,,
Costa Rica,2014,,,,,,,,,14.2087097279856,
Costa Rica,2013,,,,,,,,,13.9890581870171,
Costa Rica,2012,,,,,,,,,14.7665385693076,
Costa Rica,2011,,,,,,,,,14.3919869284472,
Costa Rica,2010,,,,,,,,,14.5519080208614,
Costa Rica,2009,,,,,,,,,14.7101789250552,
Costa Rica,2008,,,,,,,,,14.5095593930555,
Costa Rica,2007,,,,,,,,,14.3198608524611,
Costa Rica,2006,,,,,,,,,14.9669500318693,
Costa Rica,2005,,,,,,,,,15.7391318226747,
Costa Rica,2004,,,,,,,,,15.4109474099601,
Costa Rica,2003,,,,,,,,,17.1872896471311,
Costa Rica,2002,,,,,,,,,17.5390600852555,
Costa Rica,2001,,,,,,,,,17.6190569031668,
Costa Rica,2000,,,,,,,,,17.0283331546946,
Costa Rica,1999,,,,,,,,,17.3863131442431,
Costa Rica,1998,,,,,,,,,16.9292313429611,
Costa Rica,1997,,,,,,,,,16.3014060845386,
Costa Rica,1996,,,,,,,,,14.5996037293871,
Costa Rica,1995,,,,,,,,,13.0485330072313,
Costa Rica,1994,,,,,,,,,14.0461986415805,
Costa Rica,1993,,,,,,,,,12.769538606925,
Costa Rica,1992,,,,,,,,,11.2738272485967,
Costa Rica,1991,,,,,,,,,15.5802853444382,
Costa Rica,1990,,,,,,,,,16.5091552389872,
Eritrea,2020,,,,,,,,,,
Eritrea,2019,,,,,,,,,,
Eritrea,2018,,,,,,,,,,
Eritrea,2017,,,,,,,,,,
Eritrea,2016,,,,,,,,,,
Eritrea,2015,,,,,,,,,,
Eritrea,2014,,,,,,,,,0.0211211654953834,
Eritrea,2013,,,,,,,,,0.021564964455422,
Eritrea,2012,,,,,,,,,0.0219853260730629,
Eritrea,2011,,,,,,,,,0.0226434071482077,
Eritrea,2010,,,,,,,,,0.0232180485230216,
Eritrea,2009,,,,,,,,,0.0238292165590888,
Eritrea,2008,,,,,,,,,0.0255022611016384,
Eritrea,2007,,,,,,,,,0.0239920212580467,
Eritrea,2006,,,,,,,,,0.0247782919113283,
Eritrea,2005,,,,,,,,,0.011286711341045,
Eritrea,2004,,,,,,,,,0.0115658243339565,
Eritrea,2003,,,,,,,,,0.0107300956725275,
Eritrea,2002,,,,,,,,,0.0114908126944085,
Eritrea,2001,,,,,,,,,0.0115945624198661,
Eritrea,2000,,,,,,,,,0.012148763015775,
Eritrea,1999,,,,,,,,,0.0122598460106319,
Eritrea,1998,,,,,,,,,0.0127117391432879,
Eritrea,1997,,,,,,,,,0.00826388308335087,
Eritrea,1996,,,,,,,,,0.0,
Eritrea,1995,,,,,,,,,0.0,
Eritrea,1994,,,,,,,,,0.0,
Eritrea,1993,,,,,,,,,0.0,
Eritrea,1992,,,,,,,,,0.0,
Eritrea,1991,,,,,,,,,,
Eritrea,1990,,,,,,,,,,
Faroe Islands,2020,,,,,,,,,,
Faroe Islands,2019,,,,,,,,,,
Faroe Islands,2018,,,,,,,,,,
Faroe Islands,2017,,,,,,,,,,
Faroe Islands,2016,,,,,,,,,,
Faroe Islands,2015,,,,,,,,,,
Faroe Islands,2014,,,,,,,,,,
Faroe Islands,2013,,,,,,,,,,
Faroe Islands,2012,,,,,,,,,,
Faroe Islands,2011,,,,,,,,,,
Faroe Islands,2010,,,,,,,,,,
Faroe Islands,2009,,,,,,,,,,
Faroe Islands,2008,,,,,,,,,,
Faroe Islands,2007,,,,,,,,,,
Faroe Islands,2006,,,,,,,,,,
Faroe Islands,2005,,,,,,,,,,
Faroe Islands,2004,,,,,,,,,,
Faroe Islands,2003,,,,,,,,,,
Faroe Islands,2002,,,,,,,,,,
Faroe Islands,2001,,,,,,,,,,
Faroe Islands,2000,,,,,,,,,,
Faroe Islands,1999,,,,,,,,,,
Faroe Islands,1998,,,,,,,,,,
Faroe Islands,1997,,,,,,,,,,
Faroe Islands,1996,,,,,,,,,,
Faroe Islands,1995,,,,,,,,,,
Faroe Islands,1994,,,,,,,,,,
Faroe Islands,1993,,,,,,,,,,
Faroe Islands,1992,,,,,,,,,,
Faroe Islands,1991,,,,,,,,,,
Faroe Islands,1990,,,,,,,,,,
Latvia,2020,,,,,,,,,,
Latvia,2019,,,,,,,,,,
Latvia,2018,,,,,,,,,,
Latvia,2017,,,,,,,,,,
Latvia,2016,,,,,,,,,,
Latvia,2015,,,,,,,,,,
Latvia,2014,,,,,,,,,6.84384598600371,
Latvia,2013,,,,,,,,,7.41799417595152,
Latvia,2012,,,,,,,,,9.10697972037728,
Latvia,2011,,,,,,,,,6.45138067955436,
Latvia,2010,,,,,,,,,6.5742023320144,
Latvia,2009,,,,,,,,,7.66463600321243,
Latvia,2008,,,,,,,,,7.60845781460685,
Latvia,2007,,,,,,,,,7.06001794300147,
Latvia,2006,,,,,,,,,6.4562782618339,
Latvia,2005,,,,,,,,,7.61912670062487,
Latvia,2004,,,,,,,,,7.20449358177233,
Latvia,2003,,,,,,,,,6.11262348726796,
Latvia,2002,,,,,,,,,6.4305855016534,
Latvia,2001,,,,,,,,,6.35206462038528,
Latvia,2000,,,,,,,,,6.85827289370359,
Latvia,1999,,,,,,,,,6.4747636930087,
Latvia,1998,,,,,,,,,6.66656401383284,
Latvia,1997,,,,,,,,,5.3342456846844,
Latvia,1996,,,,,,,,,4.68131637547863,
Latvia,1995,,,,,,,,,6.16650916395562,
Latvia,1994,,,,,,,,,5.9025138070455,
Latvia,1993,,,,,,,,,5.65107540085914,
Latvia,1992,,,,,,,,,5.87567332601868,
Latvia,1991,,,,,,,,,5.40395839752634,
Latvia,1990,,,,,,,,,6.16090714376382,
Paraguay,2020,,,,,,,,,,
Paraguay,2019,,,,,,,,,,
Paraguay,2018,,,,,,,,,,
Paraguay,2017,,,,,,,,,,
Paraguay,2016,,,,,,,,,,
Paraguay,2015,,,,,,,,,,
Paraguay,2014,,,,,,,,,16.2964380107799,
Paraguay,2013,,,,,,,,,15.6964751065647,
Paraguay,2012,,,,,,,,,14.1495603082075,
Paraguay,2011,,,,,,,,,13.3517952489574,
Paraguay,2010,,,,,,,,,12.2885150946948,
Paraguay,2009,,,,,,,,,12.3584822242916,
Paraguay,2008,,,,,,,,,11.5964579916766,
Paraguay,2007,,,,,,,,,11.3481362646593,
Paraguay,2006,,,,,,,,,10.829782170569,
Paraguay,2005,,,,,,,,,10.295278300082,
Paraguay,2004,,,,,,,,,9.5271566804,
Paraguay,2003,,,,,,,,,9.35979596746252,
Paraguay,2002,,,,,,,,,9.75531676446739,
Paraguay,2001,,,,,,,,,9.88003625879267,
Paraguay,2000,,,,,,,,,9.95950866146966,
Paraguay,1999,,,,,,,,,8.9254114050275,
Paraguay,1998,,,,,,,,,8.01299809791174,
Paraguay,1997,,,,,,,,,7.68920246328572,
Paraguay,1996,,,,,,,,,7.84213140361424,
Paraguay,1995,,,,,,,,,7.81159038699327,
Paraguay,1994,,,,,,,,,7.55834207047899,
Paraguay,1993,,,,,,,,,7.19748863284745,
Paraguay,1992,,,,,,,,,6.3967886542495,
Paraguay,1991,,,,,,,,,5.84779040871725,
Paraguay,1990,,,,,,,,,5.53633018977838,
French Polynesia,2020,,,,,,,,,,
French Polynesia,2019,,,,,,,,,,
French Polynesia,2018,,,,,,,,,,
French Polynesia,2017,,,,,,,,,,
French Polynesia,2016,,,,,,,,,,
French Polynesia,2015,,,,,,,,,,
French Polynesia,2014,,,,,,,,,,
French Polynesia,2013,,,,,,,,,,
French Polynesia,2012,,,,,,,,,,
French Polynesia,2011,,,,,,,,,,
French Polynesia,2010,,,,,,,,,,
French Polynesia,2009,,,,,,,,,,
French Polynesia,2008,,,,,,,,,,
French Polynesia,2007,,,,,,,,,,
French Polynesia,2006,,,,,,,,,,
French Polynesia,2005,,,,,,,,,,
French Polynesia,2004,,,,,,,,,,
French Polynesia,2003,,,,,,,,,,
French Polynesia,2002,,,,,,,,,,
French Polynesia,2001,,,,,,,,,,
French Polynesia,2000,,,,,,,,,,
French Polynesia,1999,,,,,,,,,,
French Polynesia,1998,,,,,,,,,,
French Polynesia,1997,,,,,,,,,,
French Polynesia,1996,,,,,,,,,,
French Polynesia,1995,,,,,,,,,,
French Polynesia,1994,,,,,,,,,,
French Polynesia,1993,,,,,,,,,,
French Polynesia,1992,,,,,,,,,,
French Polynesia,1991,,,,,,,,,,
French Polynesia,1990,,,,,,,,,,
Singapore,2020,,,,,,,,,,
Singapore,2019,,,,,,,,,,
Singapore,2018,,,,,,,,,,
Singapore,2017,,,,,,,,,,
Singapore,2016,,,,,,,,,,
Singapore,2015,,,,,,,,,,
Singapore,2014,,,,,,,,,0.192789211552613,
Singapore,2013,,,,,,,,,0.198830885025383,
Singapore,2012,,,,,,,,,0.198670670805922,
Singapore,2011,,,,,,,,,0.187056641348586,
Singapore,2010,,,,,,,,,0.186691986980665,
Singapore,2009,,,,,,,,,0.204186387530214,
Singapore,2008,,,,,,,,,0.17118304645282,
Singapore,2007,,,,,,,,,0.181734503815264,
Singapore,2006,,,,,,,,,0.165193582022689,
Singapore,2005,,,,,,,,,0.177019219940105,
Singapore,2004,,,,,,,,,0.11207790333598,
Singapore,2003,,,,,,,,,0.141055209375782,
Singapore,2002,,,,,,,,,0.162589465768811,
Singapore,2001,,,,,,,,,0.160572768415427,
Singapore,2000,,,,,,,,,0.0973253324699735,
Singapore,1999,,,,,,,,,0.0989866918611131,
Singapore,1998,,,,,,,,,0.0885984844765848,
Singapore,1997,,,,,,,,,0.0787987227049215,
Singapore,1996,,,,,,,,,0.0878370991999261,
Singapore,1995,,,,,,,,,0.0919370955678387,
Singapore,1994,,,,,,,,,0.0781579792525571,
Singapore,1993,,,,,,,,,0.0942747835303384,
Singapore,1992,,,,,,,,,0.114637730390213,
Singapore,1991,,,,,,,,,0.128408025174364,
Singapore,1990,,,,,,,,,0.0523086643864615,
El Salvador,2020,,,,,,,,,,
El Salvador,2019,,,,,,,,,,
El Salvador,2018,,,,,,,,,,
El Salvador,2017,,,,,,,,,,
El Salvador,2016,,,,,,,,,,
El Salvador,2015,,,,,,,,,,
El Salvador,2014,,,,,,,,,6.30929352459028,
El Salvador,2013,,,,,,,,,6.58837396278693,
El Salvador,2012,,,,,,,,,5.94129937549732,
El Salvador,2011,,,,,,,,,6.0371355337442,
El Salvador,2010,,,,,,,,,6.13121406242426,
El Salvador,2009,,,,,,,,,5.26658920867511,
El Salvador,2008,,,,,,,,,5.69364101535646,
El Salvador,2007,,,,,,,,,5.22581751796785,
El Salvador,2006,,,,,,,,,4.68049887148203,
El Salvador,2005,,,,,,,,,4.66761411245425,
El Salvador,2004,,,,,,,,,4.15349659455288,
El Salvador,2003,,,,,,,,,4.33729535102732,
El Salvador,2002,,,,,,,,,3.98623263411328,
El Salvador,2001,,,,,,,,,3.98572797440281,
El Salvador,2000,,,,,,,,,4.47263249171001,
El Salvador,1999,,,,,,,,,4.91090245679621,
El Salvador,1998,,,,,,,,,4.0764617415461,
El Salvador,1997,,,,,,,,,4.07218772114422,
El Salvador,1996,,,,,,,,,5.33318834046771,
El Salvador,1995,,,,,,,,,4.1218757182582,
El Salvador,1994,,,,,,,,,4.12115606705846,
El Salvador,1993,,,,,,,,,4.63122924958172,
El Salvador,1992,,,,,,,,,4.7203361708751,
El Salvador,1991,,,,,,,,,4.52569435131738,
El Salvador,1990,,,,,,,,,5.93124249861567,
Suriname,2020,,,,,,,,,,
Suriname,2019,,,,,,,,,,
Suriname,2018,,,,,,,,,,
Suriname,2017,,,,,,,,,,
Suriname,2016,,,,,,,,,,
Suriname,2015,,,,,,,,,,
Suriname,2014,,,,,,,,,15.1876247264929,
Suriname,2013,,,,,,,,,14.5342247280001,
Suriname,2012,,,,,,,,,12.2909480613433,
Suriname,2011,,,,,,,,,13.0011595787618,
Suriname,2010,,,,,,,,,13.0260593108102,
Suriname,2009,,,,,,,,,17.0316741225822,
Suriname,2008,,,,,,,,,17.1725956389282,
Suriname,2007,,,,,,,,,15.5719116167125,
Suriname,2006,,,,,,,,,13.1174497750301,
Suriname,2005,,,,,,,,,9.71616560981166,
Suriname,2004,,,,,,,,,12.8449630109,
Suriname,2003,,,,,,,,,14.7097100375587,
Suriname,2002,,,,,,,,,17.4154906597505,
Suriname,2001,,,,,,,,,12.1031064168779,
Suriname,2000,,,,,,,,,12.5599490710057,
Suriname,1999,,,,,,,,,,
Suriname,1998,,,,,,,,,,
Suriname,1997,,,,,,,,,,
Suriname,1996,,,,,,,,,,
Suriname,1995,,,,,,,,,,
Suriname,1994,,,,,,,,,,
Suriname,1993,,,,,,,,,,
Suriname,1992,,,,,,,,,,
Suriname,1991,,,,,,,,,,
Suriname,1990,,,,,,,,,,
Uruguay,2020,,,,,,,,,,
Uruguay,2019,,,,,,,,,,
Uruguay,2018,,,,,,,,,,
Uruguay,2017,,,,,,,,,,
Uruguay,2016,,,,,,,,,,
Uruguay,2015,,,,,,,,,,
Uruguay,2014,,,,,,,,,14.7506892110662,
Uruguay,2013,,,,,,,,,13.1854430231224,
Uruguay,2012,,,,,,,,,9.36565401671876,
Uruguay,2011,,,,,,,,,11.5423690157064,
Uruguay,2010,,,,,,,,,15.4564198495976,
Uruguay,2009,,,,,,,,,10.9319205392619,
Uruguay,2008,,,,,,,,,8.99268446313121,
Uruguay,2007,,,,,,,,,18.3795281948379,
Uruguay,2006,,,,,,,,,12.5555707908324,
Uruguay,2005,,,,,,,,,16.4273167099346,
Uruguay,2004,,,,,,,,,15.1892727544596,
Uruguay,2003,,,,,,,,,20.9689877993387,
Uruguay,2002,,,,,,,,,22.1263438483518,
Uruguay,2001,,,,,,,,,20.6922715396034,
Uruguay,2000,,,,,,,,,17.1541722552136,
Uruguay,1999,,,,,,,,,12.5943857301774,
Uruguay,1998,,,,,,,,,16.3261094533605,
Uruguay,1997,,,,,,,,,15.1244921395629,
Uruguay,1996,,,,,,,,,13.6504851471948,
Uruguay,1995,,,,,,,,,15.5199160418927,
Uruguay,1994,,,,,,,,,16.5164481387845,
Uruguay,1993,,,,,,,,,14.2978227392375,
Uruguay,1992,,,,,,,,,12.0096158971426,
Uruguay,1991,,,,,,,,,12.8096144881348,
Uruguay,1990,,,,,,,,,13.6255205665719,
Aruba,2020,,,,,,,,,,
Aruba,2019,,,,,,,,,,
Aruba,2018,,,,,,,,,,
Aruba,2017,,,,,,,,,,
Aruba,2016,,,,,,,,,,
Aruba,2015,,,,,,,,,,
Aruba,2014,,,,,,,,,,
Aruba,2013,,,,,,,,,,
Aruba,2012,,,,,,,,,,
Aruba,2011,,,,,,,,,,
Aruba,2010,,,,,,,,,,
Aruba,2009,,,,,,,,,,
Aruba,2008,,,,,,,,,,
Aruba,2007,,,,,,,,,,
Aruba,2006,,,,,,,,,,
Aruba,2005,,,,,,,,,,
Aruba,2004,,,,,,,,,,
Aruba,2003,,,,,,,,,,
Aruba,2002,,,,,,,,,,
Aruba,2001,,,,,,,,,,
Aruba,2000,,,,,,,,,,
Aruba,1999,,,,,,,,,,
Aruba,1998,,,,,,,,,,
Aruba,1997,,,,,,,,,,
Aruba,1996,,,,,,,,,,
Aruba,1995,,,,,,,,,,
Aruba,1994,,,,,,,,,,
Aruba,1993,,,,,,,,,,
Aruba,1992,,,,,,,,,,
Aruba,1991,,,,,,,,,,
Aruba,1990,,,,,,,,,,
Bahrain,2020,,,,,,,,,,
Bahrain,2019,,,,,,,,,,
Bahrain,2018,,,,,,,,,,
Bahrain,2017,,,,,,,,,,
Bahrain,2016,,,,,,,,,,
Bahrain,2015,,,,,,,,,,
Bahrain,2014,,,,,,,,,0.0,
Bahrain,2013,,,,,,,,,0.0,
Bahrain,2012,,,,,,,,,0.0,
Bahrain,2011,,,,,,,,,0.0,
Bahrain,2010,,,,,,,,,0.0,
Bahrain,2009,,,,,,,,,0.0,
Bahrain,2008,,,,,,,,,0.0,
Bahrain,2007,,,,,,,,,0.0,
Bahrain,2006,,,,,,,,,0.0,
Bahrain,2005,,,,,,,,,0.0,
Bahrain,2004,,,,,,,,,0.0,
Bahrain,2003,,,,,,,,,0.0,
Bahrain,2002,,,,,,,,,0.0,
Bahrain,2001,,,,,,,,,0.0,
Bahrain,2000,,,,,,,,,0.0,
Bahrain,1999,,,,,,,,,0.0,
Bahrain,1998,,,,,,,,,0.0,
Bahrain,1997,,,,,,,,,0.0,
Bahrain,1996,,,,,,,,,0.0,
Bahrain,1995,,,,,,,,,0.0,
Bahrain,1994,,,,,,,,,0.0,
Bahrain,1993,,,,,,,,,0.0,
Bahrain,1992,,,,,,,,,0.0,
Bahrain,1991,,,,,,,,,0.0,
Bahrain,1990,,,,,,,,,0.0,
Costa Rica,2020,,,,,,,,,,
Costa Rica,2019,,,,,,,,,,
Costa Rica,2018,,,,,,,,,,
Costa Rica,2017,,,,,,,,,,
Costa Rica,2016,,,,,,,,,,
Costa Rica,2015,,,,,,,,,,
Costa Rica,2014,,,,,,,,,14.2087097279856,
Costa Rica,2013,,,,,,,,,13.9890581870171,
Costa Rica,2012,,,,,,,,,14.7665385693076,
Costa Rica,2011,,,,,,,,,14.3919869284472,
Costa Rica,2010,,,,,,,,,14.5519080208614,
Costa Rica,2009,,,,,,,,,14.7101789250552,
Costa Rica,2008,,,,,,,,,14.5095593930555,
Costa Rica,2007,,,,,,,,,14.3198608524611,
Costa Rica,2006,,,,,,,,,14.9669500318693,
Costa Rica,2005,,,,,,,,,15.7391318226747,
Costa Rica,2004,,,,,,,,,15.4109474099601,
Costa Rica,2003,,,,,,,,,17.1872896471311,
Costa Rica,2002,,,,,,,,,17.5390600852555,
Costa Rica,2001,,,,,,,,,17.6190569031668,
Costa Rica,2000,,,,,,,,,17.0283331546946,
Costa Rica,1999,,,,,,,,,17.3863131442431,
Costa Rica,1998,,,,,,,,,16.9292313429611,
Costa Rica,1997,,,,,,,,,16.3014060845386,
Costa Rica,1996,,,,,,,,,14.5996037293871,
Costa Rica,1995,,,,,,,,,13.0485330072313,
Costa Rica,1994,,,,,,,,,14.0461986415805,
Costa Rica,1993,,,,,,,,,12.769538606925,
Costa Rica,1992,,,,,,,,,11.2738272485967,
Costa Rica,1991,,,,,,,,,15.5802853444382,
Costa Rica,1990,,,,,,,,,16.5091552389872,
Eritrea,2020,,,,,,,,,,
